timestamp,cpu_idle_pct,ram_available_mb,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs
2025-12-15T02:53:25,71.85,4916.77,0.00,14.86,3.96,8.52
2025-12-15T02:53:26,73.27,4917.02,0.00,0.00,0.60,1.24
2025-12-15T02:53:27,72.24,4917.14,0.00,111.63,0.71,1.08
2025-12-15T02:53:28,74.00,4917.14,0.00,0.00,0.65,1.19
2025-12-15T02:53:29,72.55,4917.57,0.00,148.15,0.60,1.02
2025-12-15T02:53:30,72.89,4917.39,0.00,14.95,0.99,4.73
2025-12-15T02:53:31,72.55,4917.39,0.00,7.41,1.14,1.41
2025-12-15T02:53:32,73.50,4918.04,0.00,141.26,0.82,1.25
2025-12-15T02:53:34,72.73,4918.83,0.00,0.00,0.85,1.44
2025-12-15T02:53:35,73.07,4918.40,0.00,0.00,3.68,4.68
2025-12-15T02:53:36,72.59,4918.05,0.00,22.37,0.60,4.34
2025-12-15T02:53:37,73.09,4918.34,0.00,7.41,0.81,1.24
2025-12-15T02:53:38,72.84,4917.66,0.00,134.08,0.71,0.97
2025-12-15T02:53:39,73.83,4917.58,0.00,0.00,0.92,1.34
2025-12-15T02:53:40,73.27,4917.38,0.00,0.00,0.82,1.24
2025-12-15T02:53:41,72.84,4916.72,0.00,22.35,0.66,4.53
2025-12-15T02:53:42,73.51,4916.62,0.00,7.45,0.32,0.75
2025-12-15T02:53:43,71.81,4916.73,0.00,126.87,1.08,1.34
2025-12-15T02:53:44,77.40,4916.73,0.00,0.00,3.24,4.24
2025-12-15T02:53:45,74.81,4916.25,0.00,0.00,0.44,4.31
2025-12-15T02:53:46,74.14,4916.25,0.00,29.80,0.44,0.70
2025-12-15T02:53:48,73.66,4916.64,0.00,0.00,0.54,0.97
2025-12-15T02:53:49,78.15,4917.38,0.00,0.00,0.05,0.32
2025-12-15T02:53:50,74.88,4917.73,0.00,132.47,0.79,2.77
2025-12-15T02:53:51,73.40,4918.38,0.00,7.43,0.76,2.89
2025-12-15T02:53:52,73.45,4918.49,0.00,29.80,0.27,0.54
2025-12-15T02:53:53,74.75,4917.90,0.00,0.00,0.38,0.65
2025-12-15T02:53:54,74.06,4916.28,0.00,7.42,0.65,1.08
2025-12-15T02:53:55,72.95,4916.28,0.00,148.29,4.02,8.39
2025-12-15T02:53:56,74.44,4916.05,0.00,0.00,0.86,1.29
2025-12-15T02:53:57,78.50,4915.70,0.00,14.93,0.49,0.76
2025-12-15T02:53:58,75.50,4915.39,0.00,0.00,0.55,0.81
2025-12-15T02:53:59,74.69,4915.43,0.00,0.00,0.71,2.64
2025-12-15T02:54:00,75.00,4915.64,0.00,103.51,1.36,4.53
2025-12-15T02:54:02,76.44,4915.41,0.00,7.40,0.33,0.75
2025-12-15T02:54:03,75.19,4915.76,0.00,14.80,0.49,0.75
2025-12-15T02:54:04,75.63,4915.52,0.00,0.00,1.05,1.42
2025-12-15T02:54:05,73.33,4915.77,0.00,67.10,4.15,5.27
2025-12-15T02:54:06,74.14,4916.51,0.00,7.43,0.65,1.08
2025-12-15T02:54:07,75.06,4916.62,0.00,148.01,0.83,1.26
2025-12-15T02:54:08,73.35,4916.53,0.00,7.41,1.13,1.34
2025-12-15T02:54:09,74.75,4916.29,0.00,0.00,1.01,1.33
2025-12-15T02:54:10,74.20,4916.39,0.00,0.00,0.65,1.07
2025-12-15T02:54:11,74.07,4916.29,0.00,0.00,0.60,0.81
2025-12-15T02:54:12,74.56,4915.41,0.00,112.15,0.80,1.07
2025-12-15T02:54:13,75.69,4914.68,0.00,7.43,3.83,4.66
2025-12-15T02:54:14,74.27,4913.95,0.00,0.00,0.64,1.06
2025-12-15T02:54:16,74.88,4913.95,0.00,0.00,0.76,1.19
2025-12-15T02:54:17,74.15,4913.70,0.00,118.08,0.32,0.59
2025-12-15T02:54:18,76.07,4913.12,0.00,0.00,0.49,0.76
2025-12-15T02:54:19,74.75,4913.37,0.00,7.43,0.60,1.03
2025-12-15T02:54:20,76.32,4913.76,0.00,0.00,0.65,1.08
2025-12-15T02:54:21,74.38,4914.05,0.00,0.00,0.74,1.17
2025-12-15T02:54:22,74.56,4914.75,0.00,96.92,1.09,1.35
2025-12-15T02:54:23,74.50,4915.21,0.00,0.00,0.65,0.92
2025-12-15T02:54:24,76.14,4915.75,0.00,7.42,3.77,4.76
2025-12-15T02:54:25,73.83,4915.61,0.00,0.00,0.60,1.03
2025-12-15T02:54:26,74.38,4915.71,0.00,0.00,0.60,1.14
2025-12-15T02:54:27,74.88,4916.11,0.00,103.99,0.88,1.25
2025-12-15T02:54:28,74.81,4916.02,0.00,0.00,0.94,1.47
2025-12-15T02:54:30,75.50,4915.49,0.00,7.42,0.65,1.19
2025-12-15T02:54:31,75.31,4916.13,0.00,0.00,0.65,1.02
2025-12-15T02:54:32,75.19,4916.47,0.00,7.44,0.71,1.08
2025-12-15T02:54:33,74.26,4916.47,0.00,0.00,0.66,0.92
2025-12-15T02:54:34,74.44,4916.00,0.00,97.01,4.04,5.20
2025-12-15T02:54:35,75.38,4915.26,0.00,7.47,1.50,1.93
2025-12-15T02:54:36,74.26,4914.77,0.00,0.00,2.19,2.62
2025-12-15T02:54:37,75.06,4914.77,0.00,7.44,0.65,0.92
2025-12-15T02:54:38,75.82,4914.03,0.00,0.00,0.71,0.98
2025-12-15T02:54:39,76.79,4913.30,0.00,89.22,0.74,1.16
2025-12-15T02:54:40,74.38,4912.32,0.00,133.09,0.70,1.13
2025-12-15T02:54:41,74.45,4911.83,0.00,0.00,0.59,0.85
2025-12-15T02:54:42,75.51,4911.83,0.00,7.46,1.03,1.46
2025-12-15T02:54:44,74.75,4912.22,0.00,0.00,4.04,5.04
2025-12-15T02:54:45,73.35,4912.71,0.00,0.00,0.92,1.35
2025-12-15T02:54:46,74.32,4913.21,0.00,96.03,0.65,0.91
